Timestamp,ROI Index,Frequency (Hz)
16886052,1,5.314123630523682
16928910,1,5.323452949523926
16943196,1,5.300950050354004
16957482,1,5.304882526397705
16971768,1,5.312935829162598
16986054,1,5.290338516235352
17000340,1,5.3222808837890625
17014626,1,5.328313827514648
17028912,1,5.296013355255127
17043198,1,5.300319194793701
17057484,1,5.287899494171143
17071770,1,5.296862602233887
17086056,1,5.338263511657715
17100342,1,5.310564041137695
17114628,1,5.302424907684326
17128914,1,5.296486854553223
17143200,1,5.296780586242676
17157486,1,5.297902584075928
17171772,1,5.288259506225586
17186058,1,5.254721164703369
17200344,1,5.298476219177246
17214630,1,5.283381462097168
17228916,1,5.293478012084961
17243202,1,5.301066875457764
17257488,1,5.271908283233643
17271774,1,5.297080993652344
17286060,1,5.281177043914795
17300346,1,5.270303726196289
17314632,1,5.264623641967773
17328918,1,5.299892902374268
17343204,1,5.240493297576904
17357490,1,5.274619102478027
17371776,1,5.287683486938477
17386062,1,4.638288497924805
17400348,1,5.249573707580566
17414634,1,5.306528568267822
17428920,1,5.304337978363037
17443206,1,5.2389817237854
17457492,1,5.290816783905029
17471778,1,4.6759185791015625
17486064,1,5.300450325012207
17500350,1,5.258567810058594
17514636,1,5.259593963623047
17528922,1,5.295305252075195
17543208,1,5.296341419219971
17557494,1,5.23389196395874
17571780,1,5.2702178955078125
17586066,1,5.237916469573975
17600352,1,5.291199684143066
17614638,1,5.304835319519043
17628924,1,5.297178745269775
17643210,1,5.302676200866699
17657496,1,4.6698338985443115
17671782,1,4.690535068511963
17686068,1,5.276335716247559
17700354,1,5.292084693908691
17714640,1,5.289892196655273
17728926,1,5.305389881134033
17743212,1,5.293551921844482
17757498,1,5.263580799102783
17771784,1,5.241572380065918
17786070,1,5.301635265350342
17800356,1,5.274706840515137
17814642,1,5.296568870544434
17828928,1,5.263335227966309
17843214,1,5.245069980621338
17857500,1,5.28054141998291
17871786,1,4.674245595932007
17886072,1,5.294229984283447
17900358,1,5.2827839851379395
17914644,1,5.272644996643066
17928930,1,5.28794527053833
17943216,1,5.217164993286133
17957502,1,5.270676612854004
17971788,1,5.230431079864502
17986074,1,5.297945499420166
18000360,1,5.298647880554199
18014646,1,5.260155200958252
18028932,1,5.271730422973633
18043218,1,5.275957107543945
